id,normalized_key,lemma_ru,lemma_en,category,approved_form,declension_notes,italic_required,diacritics_policy,capitalization_notes,variants_found,preferred_source,source_examples,editor_decision,status,notes,conflict_flag,conflict_variants,conflict_sources,review_priority,suggested_action,decision,approved_form_override,category_override,italic_required_override,diacritics_policy_override,merge_into,review_notes
term-02978,бхакти-йоги,бхакти-йоги,,philosophical_term,бхакти-йоги,,yes,no_diacritics_in_prose,,бхакти-йоги [1],vedabase_ru,vedabase_ru:index.html:бхакти-йоги,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02979,бхакти-йогу,бхакти-йогу,,philosophical_term,бхакти-йогу,,yes,no_diacritics_in_prose,,бхакти-йогу [1],vedabase_ru,vedabase_ru:index.html:бхакти-йогу,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02980,бхакти-йога,бхакти-йога,,philosophical_term,бхакти-йога,,yes,no_diacritics_in_prose,,бхакти-йога [1],vedabase_ru,vedabase_ru:index.html:бхакти-йога,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02981,бхакти-йоги,бхакти-йоги,,philosophical_term,бхакти-йоги,,yes,no_diacritics_in_prose,,бхакти-йоги [2],vedabase_ru,vedabase_ru:index.html:бхакти-йоги,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02982,бхакти-йогу,бхакти-йогу,,philosophical_term,бхакти-йогу,,yes,no_diacritics_in_prose,,бхакти-йогу [1],vedabase_ru,vedabase_ru:index.html:бхакти-йогу,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02983,бхакти- йоги,бхакти- йоги,,philosophical_term,бхакти- йоги,,yes,no_diacritics_in_prose,,бхакти- йоги [6],vedabase_ru,vedabase_ru:index.html:бхакти- йоги,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02984,бхакти-виноды,бхакти-виноды,,philosophical_term,бхакти-виноды,,yes,no_diacritics_in_prose,,бхакти-виноды [2],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:бхакти-виноды,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02985,бхакти-йог,бхакти-йог,,philosophical_term,бхакти-йог,,yes,no_diacritics_in_prose,,бхакти-йог [3],vedabase_ru,vedabase_ru:index.html:бхакти-йог,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02986,бхакти-йога,бхакти-йога,,philosophical_term,бхакти-йога,,yes,no_diacritics_in_prose,,бхакти-йога [63] | Бхакти-йога [21],vedabase_ru,vedabase_ru:index.html:бхакти-йога | vedabase_ru:index.html:Бхакти-йога,,needs_review,auto-generated draft,yes,бхакти-йога [63] | Бхакти-йога [21],vedabase_ru [84],high,review,,,,,,,
term-02987,бхакти-йогами,бхакти-йогами,,philosophical_term,бхакти-йогами,,yes,no_diacritics_in_prose,,бхакти-йогами [2],vedabase_ru,vedabase_ru:index.html:бхакти-йогами,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02988,бхакти-йоге,бхакти-йоге,,philosophical_term,бхакти-йоге,,yes,no_diacritics_in_prose,,бхакти-йоге [29],vedabase_ru,vedabase_ru:index.html:бхакти-йоге,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02989,бхакти-йоги,бхакти-йоги,,philosophical_term,бхакти-йоги,,yes,no_diacritics_in_prose,,бхакти-йоги [157],vedabase_ru,vedabase_ru:index.html:бхакти-йоги,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02990,бхакти-йогов,бхакти-йогов,,philosophical_term,бхакти-йогов,,yes,no_diacritics_in_prose,,бхакти-йогов [4],vedabase_ru,vedabase_ru:index.html:бхакти-йогов,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02991,бхакти-йогой,бхакти-йогой,,philosophical_term,бхакти-йогой,,yes,no_diacritics_in_prose,,бхакти-йогой [45],vedabase_ru,vedabase_ru:index.html:бхакти-йогой,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02992,бхакти-йогой),бхакти-йогой),,philosophical_term,бхакти-йогой),,yes,no_diacritics_in_prose,,бхакти-йогой) [2],vedabase_ru,vedabase_ru:index.html:бхакти-йогой),,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02993,бхакти-йогу,бхакти-йогу,,philosophical_term,бхакти-йогу,,yes,no_diacritics_in_prose,,бхакти-йогу [17] | Бхакти-йогу [1],vedabase_ru,vedabase_ru:index.html:бхакти-йогу | vedabase_ru:index.html:Бхакти-йогу,,needs_review,auto-generated draft,yes,бхакти-йогу [17] | Бхакти-йогу [1],vedabase_ru [18],high,review,,,,,,,
term-02994,бхакти-калпатару,бхакти-калпатару,,philosophical_term,бхакти-калпатару,,yes,no_diacritics_in_prose,,бхакти-калпатару [2],vedabase_ru,vedabase_ru:index.html:бхакти-калпатару,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02995,бхакти-канду,бхакти-канду,,philosophical_term,бхакти-канду,,yes,no_diacritics_in_prose,,бхакти-канду [2],vedabase_ru,vedabase_ru:index.html:бхакти-канду,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02996,бхакти-лату,бхакти-лату,,philosophical_term,бхакти-лату,,yes,no_diacritics_in_prose,,бхакти-лату [2],vedabase_ru,vedabase_ru:index.html:бхакти-лату,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02997,бхакти-латы,бхакти-латы,,philosophical_term,бхакти-латы,,yes,no_diacritics_in_prose,,бхакти-латы [1],vedabase_ru,vedabase_ru:index.html:бхакти-латы,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02998,бхакти-маргу,бхакти-маргу,,philosophical_term,бхакти-маргу,,yes,no_diacritics_in_prose,,бхакти-маргу [1],vedabase_ru,vedabase_ru:index.html:бхакти-маргу,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02999,бхакти-пада,бхакти-пада,,philosophical_term,бхакти-пада,,yes,no_diacritics_in_prose,,бхакти-пада [6],vedabase_ru,vedabase_ru:index.html:бхакти-пада,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03000,бхакти-паде,бхакти-паде,,philosophical_term,бхакти-паде,,yes,no_diacritics_in_prose,,бхакти-паде [2],vedabase_ru,vedabase_ru:index.html:бхакти-паде,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03001,бхакти-раса,Бхакти-раса,,philosophical_term,Бхакти-раса,,yes,no_diacritics_in_prose,,Бхакти-раса [2],vedabase_ru,vedabase_ru:index.html:Бхакти-раса,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03002,бхакти-расачарьей,бхакти-расачарьей,,philosophical_term,бхакти-расачарьей,,yes,no_diacritics_in_prose,,бхакти-расачарьей [2],vedabase_ru,vedabase_ru:index.html:бхакти-расачарьей,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03003,бхакти-расой,бхакти-расой,,philosophical_term,бхакти-расой,,yes,no_diacritics_in_prose,,бхакти-расой [1],vedabase_ru,vedabase_ru:index.html:бхакти-расой,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03004,бхакти-расу,бхакти-расу,,philosophical_term,бхакти-расу,,yes,no_diacritics_in_prose,,бхакти-расу [3],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:бхакти-расу,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03005,бхакти-расы,бхакти-расы,,philosophical_term,бхакти-расы,,yes,no_diacritics_in_prose,,бхакти-расы [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:бхакти-расы,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03006,бхактйа̄,бхактйа̄,,philosophical_term,бхактйа̄,,yes,needs_review,,бхактйа̄ [28] | Бхактйа̄ [1],vedabase_ru,vedabase_ru:index.html:бхактйа̄ | vedabase_ru:index.html:Бхактйа̄,,needs_review,auto-generated draft,yes,бхактйа̄ [28] | Бхактйа̄ [1],vedabase_ru [29],high,review,,,,,,,
term-03007,бхактивинода,бхактивинода,,philosophical_term,бхактивинода,,yes,no_diacritics_in_prose,,бхактивинода [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:бхактивинода,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03008,бхактйе,бхактйе,,philosophical_term,бхактйе,,yes,no_diacritics_in_prose,,бхактйе [4],vedabase_ru,vedabase_ru:index.html:бхактйе,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03009,бхактим,бхактим,,philosophical_term,бхактим,,yes,no_diacritics_in_prose,,бхактим [15],vedabase_ru,vedabase_ru:index.html:бхактим,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03010,бхактимат,бхактимат,,philosophical_term,бхактимат,,yes,no_diacritics_in_prose,,бхактимат [1],vedabase_ru,vedabase_ru:index.html:бхактимат,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03011,бхактир виджайате,бхактир виджайате,,philosophical_term,бхактир виджайате,,yes,no_diacritics_in_prose,,бхактир виджайате [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:бхактир виджайате,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03012,бхактира,бхактира,,philosophical_term,бхактира,,yes,no_diacritics_in_prose,,бхактира [22],vedabase_ru,vedabase_ru:index.html:бхактира,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03013,бхактих̣,бхактих̣,,philosophical_term,бхактих̣,,yes,needs_review,,бхактих̣ [27],vedabase_ru,vedabase_ru:index.html:бхактих̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03384,вайдхи-бхакти,вайдхи-бхакти,,philosophical_term,вайдхи-бхакти,,yes,no_diacritics_in_prose,,вайдхи-бхакти [1] | ваидхӣ-бхакти [1],bvks_ru,vedabase_ru:index.html:вайдхи-бхакти | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:ваидхӣ-бхакти,,needs_review,auto-generated draft,yes,вайдхи-бхакти [1] | ваидхӣ-бхакти [1],vedabase_ru [1] | bvks_ru [1],high,review,,,,,,,
term-03401,ваира̄гйа-видйа̄-ниджа-бхакти-йога,ваира̄гйа-видйа̄-ниджа-бхакти-йога,,philosophical_term,ваира̄гйа-видйа̄-ниджа-бхакти-йога,,yes,needs_review,,ваира̄гйа-видйа̄-ниджа-бхакти-йога [2],vedabase_ru,vedabase_ru:index.html:ваира̄гйа-видйа̄-ниджа-бхакти-йога,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03435,ваишн̣ава-ш́а̄стра,ваишн̣ава-ш́а̄стра,,philosophical_term,ваишн̣ава-ш́а̄стра,,yes,needs_review,,ваишн̣ава-ш́а̄стра [1],vedabase_ru,vedabase_ru:index.html:ваишн̣ава-ш́а̄стра,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-03600,варнашрамы санньяси,варнашрамы санньяси,,philosophical_term,варнашрамы санньяси,,yes,no_diacritics_in_prose,,варнашрамы санньяси [2],vedabase_ru,vedabase_ru:index.html:варнашрамы санньяси,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04012,вигун̣ах̣,вигун̣ах̣,,philosophical_term,вигун̣ах̣,,yes,needs_review,,вигун̣ах̣ [4],vedabase_ru,vedabase_ru:index.html:вигун̣ах̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04044,виддха-бхакти,виддха-бхакти,,philosophical_term,виддха-бхакти,,yes,no_diacritics_in_prose,,виддха-бхакти [2],vedabase_ru,vedabase_ru:index.html:виддха-бхакти,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04062,виджита-шад̣-гун̣а,виджита-шад̣-гун̣а,,philosophical_term,виджита-шад̣-гун̣а,,yes,needs_review,,виджита-шад̣-гун̣а [2],vedabase_ru,vedabase_ru:index.html:виджита-шад̣-гун̣а,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04118,видхи-бхакти,видхи-бхакти,,philosophical_term,видхи-бхакти,,yes,no_diacritics_in_prose,,видхи-бхакти [2],vedabase_ru,vedabase_ru:index.html:видхи-бхакти,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04147,викарми,викарми,,philosophical_term,викарми,,yes,no_diacritics_in_prose,,викарми [2] | Викарми [1],vedabase_ru,vedabase_ru:index.html:Викарми | vedabase_ru:index.html:викарми,,needs_review,auto-generated draft,yes,викарми [2] | Викарми [1],vedabase_ru [3],high,review,,,,,,,
term-04482,вишакта,вишакта,,philosophical_term,вишакта,,yes,no_diacritics_in_prose,,вишакта [3],vedabase_ru,vedabase_ru:index.html:вишакта,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-04554,вишну-бхакти,вишну-бхакти,,philosophical_term,вишну-бхакти,,yes,no_diacritics_in_prose,,вишну-бхакти [3],vedabase_ru,vedabase_ru:index.html:вишну-бхакти,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-05128,гуна,гуна,,philosophical_term,гуна,,yes,diacritics_in_quotes_only,,гун̣а [164] | гуна [110] | Гуна [18] | гун̣а̄ [4],vedabase_ru,vedabase_ru:index.html:гуна | vedabase_ru:index.html:Гуна | vedabase_ru:index.html:гун̣а | vedabase_ru:index.html:гун̣а̄,,needs_review,auto-generated draft,yes,гун̣а [164] | гуна [110] | Гуна [18] | гун̣а̄ [4],vedabase_ru [296],high,review,,,,,,,
term-05129,гуна-аватар,гуна-аватар,,philosophical_term,гуна-аватар,,yes,no_diacritics_in_prose,,гуна-аватар [3],vedabase_ru,vedabase_ru:index.html:гуна-аватар,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-05130,гун̣а-карма-вибха̄гаш́ах̣,Гун̣а-карма-вибха̄гаш́ах̣,,philosophical_term,Гун̣а-карма-вибха̄гаш́ах̣,,yes,needs_review,,Гун̣а-карма-вибха̄гаш́ах̣ [1],vedabase_ru,vedabase_ru:index.html:Гун̣а-карма-вибха̄гаш́ах̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-05131,гуна-кармой,гуна-кармой,,philosophical_term,гуна-кармой,,yes,no_diacritics_in_prose,,гуна-кармой [1],vedabase_ru,vedabase_ru:index.html:гуна-кармой,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-05132,гун̣ава̄н,гун̣ава̄н,,philosophical_term,гун̣ава̄н,,yes,needs_review,,гун̣ава̄н [2],vedabase_ru,vedabase_ru:index.html:гун̣ава̄н,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-05133,гун̣а̄йа,гун̣а̄йа,,philosophical_term,гун̣а̄йа,,yes,needs_review,,гун̣а̄йа [2],vedabase_ru,vedabase_ru:index.html:гун̣а̄йа,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-05134,гун̣аих̣,гун̣аих̣,,philosophical_term,гун̣аих̣,,yes,needs_review,,гун̣аих̣ [20],vedabase_ru,vedabase_ru:index.html:гун̣аих̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-05135,гун̣а̄лайам,гун̣а̄лайам,,philosophical_term,гун̣а̄лайам,,yes,needs_review,,гун̣а̄лайам [1],vedabase_ru,vedabase_ru:index.html:гун̣а̄лайам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-05136,гунам,гунам,,philosophical_term,гунам,,yes,diacritics_in_quotes_only,,гунам [68] | гун̣ам [1],vedabase_ru,vedabase_ru:index.html:гунам | vedabase_ru:index.html:гун̣ам,,needs_review,auto-generated draft,yes,гунам [68] | гун̣ам [1],vedabase_ru [69],high,review,,,,,,,
term-05137,гунами,гунами,,philosophical_term,гунами,,yes,no_diacritics_in_prose,,гунами [206],vedabase_ru,vedabase_ru:index.html:гунами,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-05138,гун̣а̄н,гун̣а̄н,,philosophical_term,гун̣а̄н,,yes,needs_review,,гун̣а̄н [16],vedabase_ru,vedabase_ru:index.html:гун̣а̄н,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-05139,гун̣а̄рн̣ава,гун̣а̄рн̣ава,,philosophical_term,гун̣а̄рн̣ава,,yes,needs_review,,гун̣а̄рн̣ава [2],vedabase_ru,vedabase_ru:index.html:гун̣а̄рн̣ава,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-05140,гун̣атах̣,гун̣атах̣,,philosophical_term,гун̣атах̣,,yes,needs_review,,гун̣атах̣ [2],vedabase_ru,vedabase_ru:index.html:гун̣атах̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-05141,гун̣а̄тма̄,гун̣а̄тма̄,,philosophical_term,гун̣а̄тма̄,,yes,needs_review,,гун̣а̄тма̄ [2],vedabase_ru,vedabase_ru:index.html:гун̣а̄тма̄,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-05142,гунах,гунах,,philosophical_term,гунах,,yes,diacritics_in_quotes_only,,гунах [31] | гун̣а̄х̣ [8] | гун̣ах̣ [6],vedabase_ru,vedabase_ru:index.html:гунах | vedabase_ru:index.html:гун̣а̄х̣ | vedabase_ru:index.html:гун̣ах̣,,needs_review,auto-generated draft,yes,гунах [31] | гун̣а̄х̣ [8] | гун̣ах̣ [6],vedabase_ru [45],high,review,,,,,,,
term-05173,гуру-садху-шастры,гуру-садху-шастры,,philosophical_term,гуру-садху-шастры,,yes,no_diacritics_in_prose,,гуру-садху-шастры [1],vedabase_ru,vedabase_ru:index.html:гуру-садху-шастры,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-05266,гьяна-миш́ра-бхакти,гьяна-миш́ра-бхакти,,philosophical_term,гьяна-миш́ра-бхакти,,yes,needs_review,,гьяна-миш́ра-бхакти [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:гьяна-миш́ра-бхакти,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-05540,двапара-юга,Двапара-юга,,philosophical_term,Двапара-юга,,yes,no_diacritics_in_prose,,Двапара-юга [1],vedabase_ru,vedabase_ru:index.html:Двапара-юга,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-05974,джн̃а̄на-вимукта-бхакти-парама,джн̃а̄на-вимукта-бхакти-парама,,philosophical_term,джн̃а̄на-вимукта-бхакти-парама,,yes,needs_review,,джн̃а̄на-вимукта-бхакти-парама [1],vedabase_ru,vedabase_ru:index.html:джн̃а̄на-вимукта-бхакти-парама,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-06382,дхарма-шастр,дхарма-шастр,,philosophical_term,дхарма-шастр,,yes,no_diacritics_in_prose,,дхарма-шастр [1],vedabase_ru,vedabase_ru:index.html:дхарма-шастр,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-06390,дхарма-шастр,дхарма-шастр,,philosophical_term,дхарма-шастр,,yes,no_diacritics_in_prose,,дхарма-шастр [1],vedabase_ru,vedabase_ru:index.html:дхарма-шастр,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-06391,дхарма-шастры,дхарма-шастры,,philosophical_term,дхарма-шастры,,yes,no_diacritics_in_prose,,дхарма-шастры [2],vedabase_ru,vedabase_ru:index.html:дхарма-шастры,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-06528,единственная обязанность санньяси,Единственная обязанность санньяси,,philosophical_term,Единственная обязанность санньяси,,no,no_diacritics_in_prose,,Единственная обязанность санньяси [2],vedabase_ru,vedabase_ru:index.html:Единственная обязанность санньяси — пребывать в медитации и изучать веданту. Но Ты вместо этого танцуешь в окружении фан,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-06665,йато бхактир адхокшадже,Йато бхактир адхокшадже,,philosophical_term,Йато бхактир адхокшадже,,yes,no_diacritics_in_prose,,Йато бхактир адхокшадже [1],vedabase_ru,vedabase_ru:index.html:Йато бхактир адхокшадже,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-06780,йога-миш́ра-бхакти,йога-миш́ра-бхакти,,philosophical_term,йога-миш́ра-бхакти,,yes,needs_review,,йога-миш́ра-бхакти [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:йога-миш́ра-бхакти,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-06862,иттхам-бхӯта-гун̣ах̣,иттхам-бхӯта-гун̣ах̣,,philosophical_term,иттхам-бхӯта-гун̣ах̣,,yes,needs_review,,иттхам-бхӯта-гун̣ах̣ [1],vedabase_ru,vedabase_ru:index.html:иттхам-бхӯта-гун̣ах̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07037,кайшора-лила,кайшора-лила,,philosophical_term,кайшора-лила,,yes,no_diacritics_in_prose,,кайшора-лила [2],vedabase_ru,vedabase_ru:index.html:кайшора-лила,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07091,калила,калила,,philosophical_term,калила,,yes,no_diacritics_in_prose,,калила [1],vedabase_ru,vedabase_ru:index.html:калила,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07092,калилам,калилам,,philosophical_term,калилам,,yes,no_diacritics_in_prose,,калилам [2],vedabase_ru,vedabase_ru:index.html:калилам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07321,карма-миш́ра-бхакти,карма-миш́ра-бхакти,,philosophical_term,карма-миш́ра-бхакти,,yes,needs_review,,карма-миш́ра-бхакти [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:карма-миш́ра-бхакти,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07325,карма-санньясу,карма-санньясу,,philosophical_term,карма-санньясу,,yes,no_diacritics_in_prose,,карма-санньясу [1],vedabase_ru,vedabase_ru:index.html:карма-санньясу,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07338,карми,карми,,philosophical_term,карми,,yes,no_diacritics_in_prose,,карми [48] | кармӣ [18] | Карми [15] | Кармӣ [1],bvks_ru,vedabase_ru:index.html:карми | vedabase_ru:index.html:Карми | vedabase_ru:index.html:кармӣ | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:кармӣ | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Кармӣ,,needs_review,auto-generated draft,yes,карми [48] | кармӣ [18] | Карми [15] | Кармӣ [1],vedabase_ru [74] | bvks_ru [8],high,review,,,,,,,
term-07339,кармибхйах̣,кармибхйах̣,,philosophical_term,кармибхйах̣,,yes,needs_review,,кармибхйах̣ [3],vedabase_ru,vedabase_ru:index.html:кармибхйах̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07340,кармическая,кармическая,,philosophical_term,кармическая,,yes,no_diacritics_in_prose,,кармическая [2],vedabase_ru,vedabase_ru:index.html:кармическая,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07341,кармической,кармической,,philosophical_term,кармической,,yes,no_diacritics_in_prose,,кармической [14],vedabase_ru,vedabase_ru:index.html:кармической,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-07687,кришна-бхакти,кришна-бхакти,,philosophical_term,кришна-бхакти,,yes,no_diacritics_in_prose,,кришна-бхакти [15],bvks_ru,vedabase_ru:index.html:кришна-бхакти | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:кришна-бхакти,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08221,лила,лила,,philosophical_term,лила,,conditional,diacritics_in_quotes_only,,лӣла̄ [184] | лила [15] | Лила [1] | лӣла [1],bvks_ru,vedabase_ru:index.html:лӣла̄ | vedabase_ru:index.html:лила | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Лила — трансцендентная игра Господа и Его чистых преданных | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:лӣла,,needs_review,auto-generated draft,yes,лӣла̄ [184] | лила [15] | Лила [1] | лӣла [1],vedabase_ru [199] | bvks_ru [2],high,review,,,,,,,
term-08222,лила-аватар,лила-аватар,,philosophical_term,лила-аватар,,yes,no_diacritics_in_prose,,лила-аватар [8],vedabase_ru,vedabase_ru:index.html:лила-аватар,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08223,лила-аватара,Лила-аватара,,philosophical_term,Лила-аватара,,yes,no_diacritics_in_prose,,Лила-аватара [2],vedabase_ru,vedabase_ru:index.html:Лила-аватара,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08224,лила-аватара —,Лила-аватара —,,philosophical_term,Лила-аватара —,,yes,no_diacritics_in_prose,,Лила-аватара — [2],vedabase_ru,vedabase_ru:index.html:Лила-аватара —,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08225,лила-аватарам,лила-аватарам,,philosophical_term,лила-аватарам,,yes,no_diacritics_in_prose,,лила-аватарам [4],vedabase_ru,vedabase_ru:index.html:лила-аватарам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08226,лила-аватары,лила-аватары,,philosophical_term,лила-аватары,,yes,no_diacritics_in_prose,,лила-аватары [4],vedabase_ru,vedabase_ru:index.html:лила-аватары,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08227,лӣла-катху,лӣла-катху,,philosophical_term,лӣла-катху,,yes,no_diacritics_in_prose,,лӣла-катху [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:лӣла-катху,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08228,лила-шакти,лила-шакти,,philosophical_term,лила-шакти,,yes,no_diacritics_in_prose,,лила-шакти [2],vedabase_ru,vedabase_ru:index.html:лила-шакти,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08229,лӣла̄йа,лӣла̄йа,,philosophical_term,лӣла̄йа,,yes,needs_review,,лӣла̄йа [18] | лӣлайа̄ [3],vedabase_ru,vedabase_ru:index.html:лӣлайа̄ | vedabase_ru:index.html:лӣла̄йа,,needs_review,auto-generated draft,yes,лӣла̄йа [18] | лӣлайа̄ [3],vedabase_ru [21],high,review,,,,,,,
term-08230,лӣла̄м,лӣла̄м,,philosophical_term,лӣла̄м,,yes,needs_review,,лӣла̄м [2],vedabase_ru,vedabase_ru:index.html:лӣла̄м,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08231,лилами,лилами,,philosophical_term,лилами,,yes,no_diacritics_in_prose,,лилами [4],vedabase_ru,vedabase_ru:index.html:лилами,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08232,лӣла̄мр̣та,лӣла̄мр̣та,,philosophical_term,лӣла̄мр̣та,,yes,needs_review,,лӣла̄мр̣та [4],vedabase_ru,vedabase_ru:index.html:лӣла̄мр̣та,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08233,лӣла̄ра,лӣла̄ра,,philosophical_term,лӣла̄ра,,yes,needs_review,,лӣла̄ра [42],vedabase_ru,vedabase_ru:index.html:лӣла̄ра,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08234,лӣла̄те,лӣла̄те,,philosophical_term,лӣла̄те,,yes,needs_review,,лӣла̄те [6],vedabase_ru,vedabase_ru:index.html:лӣла̄те,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-08235,лилах,лилах,,philosophical_term,лилах,,yes,no_diacritics_in_prose,,лилах [28],bvks_ru,vedabase_ru:index.html:лилах | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:лилах,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
