id,normalized_key,lemma_ru,lemma_en,category,approved_form,declension_notes,italic_required,diacritics_policy,capitalization_notes,variants_found,preferred_source,source_examples,editor_decision,status,notes,conflict_flag,conflict_variants,conflict_sources,review_priority,suggested_action,decision,approved_form_override,category_override,italic_required_override,diacritics_policy_override,merge_into,review_notes
term-14851,чатурмасья,чатурмасья,,other,чатурмасья,,conditional,no_diacritics_in_prose,,чатурмасья [7] | Чатурмасья [3],bvks_ru,"vedabase_ru:index.html:чатурмасья | vedabase_ru:index.html:Чатурмасья | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Чатурмасья — сезон дождей, который длится четыре месяца. В это время дождь и грязь затрудняют передвижение, и потому пал | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:чатурмасья",,needs_review,auto-generated draft,yes,чатурмасья [7] | Чатурмасья [3],vedabase_ru [8] | bvks_ru [2],medium,review,,,,,,,
term-14886,четвертое,Четвертое,,other,Четвертое,,no,no_diacritics_in_prose,,Четвертое [1],vedabase_ru,vedabase_ru:index.html:Четвертое — глумиться над священными писаниями или ведическим знанием,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-14962,что кришна,что Кришна,,other,что Кришна,,no,no_diacritics_in_prose,,что Кришна [2],vedabase_ru,"vedabase_ru:index.html:Одни говорят, что Кришна — это Сам Нара-Нараяна, а другие — что это Сам Вамана",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-14963,что этот человек,что этот человек,,other,что этот человек,,no,no_diacritics_in_prose,,что этот человек [2],vedabase_ru,"vedabase_ru:index.html:Известно, что этот человек — випра, а насколько он образован, мы не знаем. Поэтому сначала называют человека, а потом со",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-15198,шата,Шата,,other,Шата,,conditional,diacritics_in_quotes_only,,ш́ата [50] | Ш́ата [2] | Шата [1],bvks_ru,vedabase_ru:index.html:ш́ата | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Шата (на языке Ория) – семь | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Ш́ата – сто; кот̣и – крор [10 млн.]; нāма – имя. Сейчас этому божеству Господа Чайтаньи поклоняются в Рудрадвӣпа Гауд̣ӣя | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Ш́ата,,needs_review,auto-generated draft,yes,ш́ата [50] | Ш́ата [2] | Шата [1],vedabase_ru [50] | bvks_ru [3],medium,review,,,,,,,
term-15199,шата (на языке ория),Шата (на языке Ория),,other,Шата (на языке Ория),,no,no_diacritics_in_prose,,Шата (на языке Ория) [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Шата (на языке Ория) – семь,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-15219,шачи,Шачи,,other,Шачи,,conditional,diacritics_in_quotes_only,,ш́ачӣ [72] | Шачи [1],bvks_ru,"vedabase_ru:index.html:ш́ачӣ | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Шачи (Шачидеви, Шачимата) — мать Чайтаньи Махапрабху",,needs_review,auto-generated draft,yes,ш́ачӣ [72] | Шачи [1],vedabase_ru [72] | bvks_ru [1],medium,review,,,,,,,
term-15256,ш́ветадвӣпа,Ш́ветадвӣпа,,other,Ш́ветадвӣпа,,no,needs_review,,Ш́ветадвӣпа [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Ш́ветадвӣпа – (1) область духовного мира, которая тождественна Навадвӣпе на этой Земле; (2) трансцендентная планета и об",,draft,auto-generated draft,no,,,medium,review,,,,,,,
term-15277,шива,Шива,,other,Шива,,conditional,diacritics_in_quotes_only,,ш́ива [25] | Шива [1],bvks_ru,"vedabase_ru:index.html:ш́ива | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Шива — могущественный полубог, управляющий гуной невежества и отвечающий за разрушение материального мира",,needs_review,auto-generated draft,yes,ш́ива [25] | Шива [1],vedabase_ru [25] | bvks_ru [1],medium,review,,,,,,,
term-15400,шраванам,шраванам,,other,шраванам,,conditional,diacritics_in_quotes_only,,шраванам [16] | ш́раван̣ам [3] | Ш́раван̣ам [2] | Ш́раван̣ам̇ [1],vedabase_ru,"vedabase_ru:index.html:ш́раван̣ам | vedabase_ru:index.html:шраванам | vedabase_ru:index.html:Ш́раван̣ам, слушание, — первый шаг к овладению трансцендентным знанием. Некомпетентных людей слушать не следует, необход | vedabase_ru:index.html:Ш́раван̣ам | vedabase_ru:index.html:Ш́раван̣ам̇",,needs_review,auto-generated draft,yes,шраванам [16] | ш́раван̣ам [3] | Ш́раван̣ам [2] | Ш́раван̣ам̇ [1],vedabase_ru [22],medium,review,,,,,,,
term-15402,"ш́раван̣ам, слушание","Ш́раван̣ам, слушание",,other,"Ш́раван̣ам, слушание",,no,needs_review,,"Ш́раван̣ам, слушание [1]",vedabase_ru,"vedabase_ru:index.html:Ш́раван̣ам, слушание, — первый шаг к овладению трансцендентным знанием. Некомпетентных людей слушать не следует, необход",,draft,auto-generated draft,no,,,medium,review,,,,,,,
term-15410,шраддха,шраддха,,other,шраддха,,conditional,diacritics_in_quotes_only,,ш́раддха̄ [30] | шраддха [5] | Шраддха [3] | Ш́раддха̄ [2] | ш́ра̄ддха [2],bvks_ru,vedabase_ru:index.html:ш́раддха̄ | vedabase_ru:index.html:Ш́раддха̄ | vedabase_ru:index.html:Шраддха | vedabase_ru:index.html:шраддха | vedabase_ru:index.html:ш́ра̄ддха,,needs_review,auto-generated draft,yes,ш́раддха̄ [30] | шраддха [5] | Шраддха [3] | Ш́раддха̄ [2] | ш́ра̄ддха [2],vedabase_ru [40] | bvks_ru [2],medium,review,,,,,,,
term-15695,экспансия баладевы,Экспансия Баладевы,,other,Экспансия Баладевы,,no,no_diacritics_in_prose,,Экспансия Баладевы [2],vedabase_ru,"vedabase_ru:index.html:Экспансия Баладевы, имя которой — Санкаршана, находящаяся в духовном мире, является как вещественной, так и непосредстве",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-15696,"экспансия баладевы, имя которой","Экспансия Баладевы, имя которой",,other,"Экспансия Баладевы, имя которой",,no,no_diacritics_in_prose,,"Экспансия Баладевы, имя которой [2]",vedabase_ru,"vedabase_ru:index.html:Экспансия Баладевы, имя которой — Санкаршана, находящаяся в духовном мире, является как вещественной, так и непосредстве",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-15719,эти два брата,Эти два брата,,other,Эти два брата,,no,no_diacritics_in_prose,,Эти два брата [1],vedabase_ru,"vedabase_ru:index.html:Эти два брата, — сказал я ему, — как одно тело; оба Они — равнозначные проявления Верховной Личности Бога. Если ты не ве",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-15721,это господь брахма,Это Господь Брахма,,other,Это Господь Брахма,,no,no_diacritics_in_prose,,Это Господь Брахма [1],vedabase_ru,"vedabase_ru:index.html:Это Господь Брахма», — последовал ответ Калинди",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-15722,это знание,Это знание,,other,Это знание,,no,no_diacritics_in_prose,,Это знание [3],vedabase_ru,"vedabase_ru:index.html:Это знание — царь знания, самая сокровенная из тайн. Это чистейшее знание, и, поскольку оно дает человеку живой опыт пос | vedabase_ru:index.html:Это знание — царь всего знания, тайна тайн. Это знание — самое чистое и, поскольку оно дает непосредственное восприятие ",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-15723,это индра,Это Индра,,other,Это Индра,,no,no_diacritics_in_prose,,Это Индра [1],vedabase_ru,"vedabase_ru:index.html:Это Индра, царь рая», — ответила Калинди",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-15724,"это индра, царь рая","Это Индра, царь рая",,other,"Это Индра, царь рая",,no,no_diacritics_in_prose,,"Это Индра, царь рая [1]",vedabase_ru,"vedabase_ru:index.html:Это Индра, царь рая», — ответила Калинди",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-15725,это предложение,Это предложение,,other,Это предложение,,no,no_diacritics_in_prose,,Это предложение [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Это предложение – перевод фрагмента из «Бхакти-сандарбхи» 273.16,,draft,auto-generated draft,no,,,low,review,,,,,,,
term-15726,это хорошо,это хорошо,,other,это хорошо,,no,no_diacritics_in_prose,,это хорошо [1],vedabase_ru,"vedabase_ru:index.html:О, это хорошо"", — сказал Чайтанья Махапрабху",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-15727,этот стих,Этот стих,,other,Этот стих,,no,no_diacritics_in_prose,,Этот стих [2],vedabase_ru,vedabase_ru:index.html:Этот стих — слова Шри Вринды-деви в пьесе Шрилы Рупы Госвами под названием «Видагдха-мадхава» (7.3),,draft,auto-generated draft,no,,,low,review,,,,,,,
term-15753,я склоняюсь перед тобой,Я склоняюсь перед Тобой,,other,Я склоняюсь перед Тобой,,no,no_diacritics_in_prose,,Я склоняюсь перед Тобой [1],vedabase_ru,"vedabase_ru:index.html:Я склоняюсь перед Тобой — богатством тех, кто материально беден. Ты не соприкасаешься с действием гун материальной приро",,draft,auto-generated draft,no,,,high,drop,,,,,,,
term-15754,я уверен,Я уверен,,other,Я уверен,,no,no_diacritics_in_prose,,Я уверен [1],bvks_ru,"bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Я уверен, — ответил царь, — что Шри Чайтанья Махапрабху является Верховной Личностью Бога",,draft,auto-generated draft,no,,,high,drop,,,,,,,
